AccountID,TransactionAmount,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDay,Location_Encoded,Channel_Encoded,Merchant_Encoded,TransactionAmount_Scaled,TransactionDay_Scaled,Cluster_KMeans,Cluster_Agglo,Cluster_KMeans_Opt
AC00163,227.14,Charlotte,D000439,197.162.55.147,M057,ATM,18,Student,294,1,341.94,2024-11-04 08:11:34,184.0,5,0,56,-0.19654701171793415,0.004434623342963428,1,0,1
AC00108,233.74,Oklahoma City,D000600,96.115.67.230,M030,Online,66,Retired,17,1,1066.59,2024-11-04 08:11:17,297.0,28,2,29,-0.17001662458925634,1.0679497367176212,0,1,0
AC00397,113.01999999999998,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,6077.96,2024-11-04 08:07:21,268.0,17,1,18,-0.6552815237065254,0.7950122297453639,0,1,0
AC00434,45.849999999999994,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,2024-11-04 08:07:24,47.0,20,0,84,-0.9252885090752044,-1.2849598061466658,2,0,1
AC00385,973.3899999999999,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22,2024-11-04 08:11:44,242.0,34,1,25,2.803195623854149,0.5503096372874781,0,1,0
AC00161,514.95,New York,D000109,23.92.205.75,M056,Online,41,Doctor,142,5,421.93,2024-11-04 08:10:01,103.0,27,2,55,0.9603788548736927,-0.7579080685450655,1,2,1
AC00333,415.5,Memphis,D000330,140.212.253.222,M077,ATM,66,Doctor,141,1,10113.66,2024-11-04 08:10:23,209.0,22,0,76,0.5606141579120258,0.23972557762939214,2,0,1
AC00279,265.76,Philadelphia,D000158,3.157.63.220,M049,Online,54,Retired,92,1,4446.17,2024-11-04 08:12:18,37.0,30,2,48,-0.041304049458913895,-1.3790761878612374,1,2,0
AC00072,69.4,Virginia Beach,D000413,216.151.64.40,M073,Online,80,Retired,113,1,6452.77,2024-11-04 08:09:04,205.0,41,2,72,-0.8306232640933316,0.20207902494356356,2,0,1
AC00242,332.93,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,2024-11-04 08:08:14,324.0,0,1,38,0.22870293590976534,1.3220639673469643,1,2,0
AC00303,267.9,San Antonio,D000605,216.32.4.105,M078,Online,20,Student,160,1,596.16,2024-11-04 08:08:34,282.0,35,2,77,-0.03270177242022147,0.926775164145764,2,0,1
AC00442,496.03,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66,2024-11-04 08:09:41,307.0,37,1,8,0.8843250784381496,1.1620661184321928,0,1,0
AC00087,376.26,Tucson,D000481,82.88.241.226,M081,ATM,37,Engineer,245,1,9062.4,2024-11-04 08:09:58,46.0,40,0,80,0.4028789471651601,-1.2943714443181231,2,0,1
AC00174,83.01999999999998,Seattle,D000226,34.92.221.183,M058,Online,36,Engineer,171,1,9009.56,2024-11-04 08:11:01,247.0,39,2,57,-0.7758741924732423,0.5973678281447637,1,2,1
AC00421,93.25999999999999,New York,D000436,182.225.2.156,M092,Online,20,Student,72,1,1152.2,2024-11-04 08:12:04,208.0,27,2,91,-0.7347118948675362,0.230313939457935,2,0,1
AC00111,803.3699999999999,Memphis,D000108,191.91.45.159,M030,Branch,68,Doctor,129,1,12168.37,2024-11-04 08:08:40,107.0,22,1,29,2.119756772396909,-0.720261515859237,0,1,0
AC00275,35.75999999999999,Charlotte,D000678,111.78.64.133,M057,Branch,23,Student,122,1,611.86,2024-11-04 08:11:40,262.0,5,1,56,-0.965847843337077,0.738542400716621,1,0,1
AC00492,28.53,Washington,D000310,215.97.143.157,M035,Online,62,Doctor,99,1,8670.53,2024-11-04 08:06:30,151.0,42,2,34,-0.9949106765098557,-0.3061494363151225,1,1,0
AC00380,139.53,Louisville,D000491,167.104.180.235,M002,Online,53,Doctor,177,1,10098.86,2024-11-04 08:07:31,282.0,21,2,1,-0.548717802073003,0.926775164145764,0,1,0
AC00227,307.57,Detroit,D000076,128.16.32.183,M049,Branch,33,Doctor,285,1,5307.74,2024-11-04 08:06:33,9.0,11,1,48,0.12676193324563392,-1.6426020566620376,1,2,0
AC00257,60.650000000000006,Tucson,D000456,10.144.131.89,M085,Branch,56,Retired,53,1,1047.28,2024-11-04 08:09:22,146.0,40,1,84,-0.8657961258169574,-0.3532076271724082,2,0,1
AC00062,74.86000000000001,Nashville,D000115,161.168.126.136,M028,Branch,70,Doctor,125,1,6921.48,2024-11-04 08:07:39,226.0,26,1,27,-0.8086753983777891,0.39972342654416365,0,1,0
AC00383,117.97,Kansas City,D000281,198.39.35.23,M100,Branch,51,Retired,137,1,1475.46,2024-11-04 08:09:21,328.0,18,1,99,-0.635383733360017,1.3597105200327928,2,0,1
AC00182,231.91,Memphis,D000371,161.71.2.223,M044,ATM,34,Engineer,165,1,112.76,2024-11-04 08:12:15,31.0,22,0,43,-0.17737277738402613,-1.4355460168899803,1,2,0
AC00478,126.20999999999998,Baltimore,D000001,141.121.30.32,M001,Branch,75,Retired,268,1,5669.66,2024-11-04 08:08:42,45.0,3,1,0,-0.6022609470054254,-1.3037830824895802,0,1,0
AC00332,506.28,Chicago,D000606,110.150.1.201,M010,Online,53,Retired,162,2,1309.95,2024-11-04 08:09:09,122.0,6,2,9,0.9255275736001112,-0.5790869432873798,0,1,0
AC00202,304.35,Houston,D000281,183.39.94.209,M007,Branch,31,Engineer,36,1,4057.1,2024-11-04 08:08:45,338.0,15,1,6,0.11381832013133976,1.4538269017473642,0,1,0
AC00331,281.85,Detroit,D000148,219.193.239.152,M013,ATM,22,Student,109,1,1585.98,2024-11-04 08:07:38,136.0,11,0,12,0.023373818556302075,-0.4473240088869797,0,1,0
AC00474,777.88,Houston,D000436,139.23.212.102,M018,Branch,31,Engineer,17,1,6825.55,2024-11-04 08:09:15,79.0,15,1,17,2.017293201501455,-0.9837873846600371,0,1,0
AC00268,119.18,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,2024-11-04 08:07:34,237.0,20,1,92,-0.6305198290530927,0.5032514464301923,2,0,1
AC00247,177.19,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3,2024-11-04 08:06:30,135.0,6,2,87,-0.3973338052145178,-0.45673564705843683,2,0,1
AC00298,260.88,Denver,D000327,184.59.28.72,M094,Branch,22,Student,36,1,903.05,2024-11-04 08:06:52,149.0,10,1,93,-0.06092045691163316,-0.3249727126580368,2,0,1
AC00106,169.47,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,2024-11-04 08:07:37,81.0,6,2,45,-0.4283663186438196,-0.9649641083171229,1,2,0
AC00035,73.23000000000002,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,2024-11-04 08:11:12,139.0,32,1,21,-0.8152276000474474,-0.4190890943726083,0,1,0
AC00273,792.5699999999999,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,2024-11-04 08:10:39,142.0,3,0,58,2.0763434116408908,-0.3908541798582368,1,0,1
AC00156,237.06,Phoenix,D000455,61.95.76.233,M049,Online,71,Retired,46,1,1182.77,2024-11-04 08:07:50,352.0,31,2,48,-0.15667103591240636,1.5855898361477643,1,2,0
AC00010,34.170000000000016,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55,2024-11-04 08:06:29,325.0,30,2,90,-0.9722392547817128,1.3314756055184214,2,0,1
AC00036,740.25,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,2024-11-04 08:08:27,200.0,30,2,9,1.8660297973117366,0.15502083408627781,0,1,0
AC00149,453.54,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,2024-11-04 08:12:06,109.0,0,0,16,0.713525661908223,-0.7014382395163227,0,1,0
AC00225,300.47,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64,2024-11-04 08:08:00,317.0,17,1,64,0.09822166830417772,1.2561825001467641,1,2,1
AC00077,110.93,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35,2024-11-04 08:10:53,97.0,41,1,35,-0.6636828129639398,-0.8143778975738085,1,1,0
AC00440,201.69,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,2024-11-04 08:10:16,3.0,19,0,18,-0.2988497923883656,-1.6990718856907805,0,1,0
AC00321,399.21,Portland,D000301,30.229.179.194,M062,ATM,59,Engineer,109,1,3210.39,2024-11-04 08:08:21,30.0,32,0,61,0.4951323387716985,-1.4449576550614374,1,2,1
AC00099,1041.88,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,2024-11-04 08:06:44,249.0,17,2,31,3.0785086866485645,0.6161911044876781,0,1,0
AC00258,630.36,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65,2024-11-04 08:12:15,61.000000000000014,23,0,83,1.4242988516192525,-1.1531968717462657,2,0,1
AC00132,10.939999999999998,Philadelphia,D000503,10.191.172.154,M083,ATM,60,Engineer,245,1,1241.99,2024-11-04 08:11:53,296.0,30,0,82,-1.0656181779634073,1.058538098546164,2,0,1
AC00113,215.9,Los Angeles,D000414,147.119.62.178,M083,ATM,38,Doctor,235,1,7873.28,2024-11-04 08:10:23,4.0,20,0,82,-0.24172906494919735,-1.6896602475193232,2,0,1
AC00099,226.37,Louisville,D000631,206.62.122.93,M041,Branch,49,Doctor,141,1,9840.04,2024-11-04 08:09:56,261.0,21,1,40,-0.19964222354961317,0.7291307625451638,1,2,0
AC00265,444.89,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23,2024-11-04 08:11:50,254.0,19,1,59,0.6787547757471528,0.6632492953449638,1,2,1
AC00047,280.57,Virginia Beach,D000538,170.225.23.251,M017,Online,25,Student,24,1,293.24,2024-11-04 08:10:24,27.0,41,2,16,0.0182285313555887,-1.4731925695758088,0,1,0
AC00005,488.54,Jacksonville,D000466,198.24.183.157,M036,Branch,52,Engineer,132,1,7486.63,2024-11-04 08:07:26,184.0,17,1,35,0.854217108802726,0.004434623342963428,1,2,0
AC00363,3.3000000000000114,Los Angeles,D000215,116.44.12.250,M085,Branch,50,Doctor,131,1,11385.37,2024-11-04 08:10:11,86.0,20,1,84,-1.0963291109426645,-0.9179059174598371,2,0,1
AC00426,199.39,Colorado Springs,D000304,194.88.79.54,M023,Branch,69,Retired,165,1,7264.79,2024-11-04 08:09:06,233.0,7,1,22,-0.3080952303271473,0.4656048937443637,0,1,0
AC00107,20.360000000000042,Tucson,D000082,96.115.67.230,M069,Branch,62,Retired,75,1,2762.48,2024-11-04 08:11:15,205.0,40,1,68,-1.027752079970658,0.20207902494356356,2,0,1
AC00237,113.63999999999999,Detroit,D000022,31.127.129.152,M038,Online,62,Retired,32,1,6675.03,2024-11-04 08:07:55,297.0,11,2,37,-0.6527892752186798,1.0679497367176212,1,2,0
AC00358,493.11,Colorado Springs,D000232,35.220.238.127,M022,Branch,53,Retired,236,1,7432.99,2024-11-04 08:08:01,212.0,7,1,21,0.8725873920115226,0.2679604921437636,0,1,0
AC00113,307.41,Los Angeles,D000014,1.7.29.72,M007,ATM,19,Student,14,1,1057.0,2024-11-04 08:09:48,163.0,20,0,6,0.1261187723455449,-0.1932097782576367,0,1,0
AC00010,11.180000000000007,Atlanta,D000129,16.51.235.240,M017,Online,43,Doctor,161,1,5956.89,2024-11-04 08:10:20,334.0,1,2,16,-1.0646534366132736,1.4161803490615357,0,1,0
AC00499,313.82,Tucson,D000357,179.43.245.131,M097,Branch,59,Engineer,151,1,7261.59,2024-11-04 08:08:42,319.0,40,1,96,0.15188540590536662,1.2750057764896785,2,0,1
AC00380,51.0,Seattle,D000199,193.217.248.188,M063,Branch,64,Retired,107,1,4943.16,2024-11-04 08:08:23,30.0,39,1,62,-0.9045867676035847,-1.4449576550614374,1,2,1
AC00452,140.98,Memphis,D000374,192.95.36.246,M059,Branch,60,Engineer,100,1,8127.48,2024-11-04 08:12:13,145.0,22,1,58,-0.5428891564159452,-0.36261926534386535,1,2,1
AC00020,288.04,Denver,D000582,205.69.66.135,M092,ATM,68,Retired,63,1,1748.02,2024-11-04 08:10:00,236.0,10,0,91,0.04825610587850132,0.49383980825873514,2,0,1
AC00181,800.55,Oklahoma City,D000657,8.244.162.185,M062,ATM,31,Engineer,108,1,9660.22,2024-11-04 08:06:49,124.0,28,0,61,2.1084210615328374,-0.5602636669444655,1,2,1
AC00370,485.54,Houston,D000589,140.212.253.222,M061,ATM,46,Engineer,143,1,6371.51,2024-11-04 08:11:46,37.0,15,0,60,0.8421578419260544,-1.3790761878612374,1,2,1
AC00453,521.15,Kansas City,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,9442.47,2024-11-04 08:07:31,48.0,18,0,83,0.9853013397521472,-1.2755481679752088,2,0,1
AC00339,321.79,Raleigh,D000537,86.103.2.29,M056,ATM,63,Retired,61,1,5959.2,2024-11-04 08:10:01,219.0,33,0,55,0.18392285824105786,0.3338419593439636,1,2,1
AC00249,304.93,Portland,D000700,21.190.11.223,M098,ATM,65,Doctor,158,1,13531.22,2024-11-04 08:08:15,55.0,32,0,97,0.11614977839416289,-1.2096667007750088,2,0,1
AC00479,432.08,El Paso,D000073,40.192.99.27,M044,ATM,40,Doctor,145,1,11500.62,2024-11-04 08:11:46,212.0,12,0,43,0.6272617061837646,0.2679604921437636,1,2,0
AC00301,694.2,Milwaukee,D000007,27.143.109.203,M035,ATM,61,Retired,72,1,1389.37,2024-11-04 08:07:23,341.0,25,0,34,1.6809200507548263,1.4820618162617358,1,2,0
AC00380,116.86000000000001,Louisville,D000531,184.146.10.88,M088,ATM,55,Engineer,171,1,6706.56,2024-11-04 08:12:15,79.0,21,0,87,-0.6398456621043854,-0.9837873846600371,2,0,1
AC00130,386.81,Detroit,D000248,34.169.232.37,M039,Online,57,Doctor,149,1,7175.29,2024-11-04 08:10:50,62.0,11,2,38,0.44528736901478894,-1.1437852335748087,1,2,0
AC00006,74.88,Atlanta,D000139,161.161.26.115,M026,ATM,25,Student,202,1,420.67,2024-11-04 08:07:46,144.0,1,0,25,-0.8085950032652781,-0.37203090351532253,0,1,0
AC00096,195.76,Philadelphia,D000517,119.163.214.161,M056,Branch,75,Retired,99,1,7323.53,2024-11-04 08:09:48,142.0,30,1,55,-0.32268694324792,-0.3908541798582368,1,2,1
AC00108,134.7,Fort Worth,D000637,155.19.119.0,M074,ATM,50,Doctor,106,1,8395.85,2024-11-04 08:11:07,233.0,13,0,73,-0.5681332217444446,0.4656048937443637,2,0,1
AC00070,890.24,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93,2024-11-04 08:07:32,188.0,19,2,28,2.468952943589066,0.04208117602879202,0,1,0
AC00417,361.27,Omaha,D000676,78.100.105.143,M088,ATM,63,Doctor,180,1,7945.57,2024-11-04 08:10:07,6.0,29,0,87,0.3426228103380572,-1.670836971176409,2,0,1
AC00391,131.56,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54,2024-11-04 08:07:12,292.0,5,1,13,-0.5807552544086942,1.0208915458603354,0,1,0
AC00414,485.51,Milwaukee,D000460,91.204.200.167,M097,Online,76,Retired,37,1,3074.45,2024-11-04 08:08:02,332.0,25,2,96,0.8420372492572875,1.3973570727186213,2,0,1
AC00004,547.87,Columbus,D000183,188.205.152.176,M064,ATM,64,Retired,131,1,6155.76,2024-11-04 08:10:31,191.0,8,0,63,1.0927092100670366,0.07031609054316347,1,0,1
AC00047,457.3,Virginia Beach,D000214,62.27.235.199,M042,Online,28,Engineer,15,1,8318.29,2024-11-04 08:07:53,177.0,41,2,41,0.7286399430603181,-0.06144684385723661,1,2,0
AC00198,506.24,Chicago,D000315,136.104.90.223,M077,ATM,58,Engineer,64,1,230.09,2024-11-04 08:11:40,13.0,6,0,76,0.925366783375089,-1.604955503976209,2,0,1
AC00314,486.59,Indianapolis,D000029,129.102.184.189,M017,Branch,57,Retired,119,1,2513.56,2024-11-04 08:10:02,353.0,16,1,16,0.8463785853328892,1.5950014743192216,0,1,0
AC00212,163.68,San Diego,D000440,35.67.21.23,M087,Branch,41,Doctor,292,1,10090.05,2024-11-04 08:11:01,271.0,36,1,86,-0.45164070371579595,0.8232471442597353,2,0,1
AC00115,581.65,Boston,D000666,80.92.209.207,M009,ATM,22,Student,176,1,480.19,2024-11-04 08:09:39,9.0,4,0,8,1.2284965550983595,-1.6426020566620376,0,1,0
AC00055,52.00999999999999,Mesa,D000652,178.34.103.183,M019,ATM,48,Doctor,85,1,1120.88,2024-11-04 08:11:27,311.0,23,0,18,-0.900526814421772,1.1997126711180213,0,1,0
AC00427,630.24,Boston,D000548,12.246.170.239,M054,ATM,21,Student,62,1,370.81,2024-11-04 08:11:52,333.0,4,0,53,1.4238164809441856,1.4067687108900786,1,2,1
AC00401,523.74,Oklahoma City,D000551,216.151.64.40,M099,ATM,43,Doctor,159,1,13498.55,2024-11-04 08:06:52,306.0,28,0,98,0.9957125068223406,1.1526544802607355,2,0,1
AC00430,705.6,Phoenix,D000103,205.45.234.42,M071,Branch,40,Doctor,124,3,14804.7,2024-11-04 08:09:04,51.0,31,1,70,1.7267452648861785,-1.2473132534608373,2,0,1
AC00299,217.5,Denver,D000485,101.90.40.193,M043,Branch,46,Engineer,35,1,3057.4,2024-11-04 08:06:58,296.0,10,1,42,-0.2352974559483058,1.058538098546164,1,2,0
AC00345,91.48000000000002,Fort Worth,D000295,160.74.183.38,M081,ATM,51,Doctor,141,1,14942.78,2024-11-04 08:09:17,23.0,13,0,80,-0.741867059881028,-1.5108391222616375,2,0,1
AC00430,5.25,San Jose,D000571,93.170.203.44,M010,ATM,39,Doctor,49,1,14143.32,2024-11-04 08:12:22,317.0,38,0,9,-1.0884905874728281,1.2561825001467641,0,1,0
AC00175,54.03,Milwaukee,D000519,161.25.82.11,M087,ATM,56,Retired,161,1,6736.3,2024-11-04 08:07:36,262.0,25,0,86,-0.8924069080581463,0.738542400716621,2,0,1
AC00177,736.73,Memphis,D000167,107.247.202.71,M037,Branch,48,Engineer,10,1,3313.07,2024-11-04 08:10:54,331.0,22,1,36,1.851880257509775,1.3879454345471642,1,2,0
AC00225,368.91,Virginia Beach,D000221,218.238.171.184,M082,Branch,54,Doctor,14,1,829.71,2024-11-04 08:10:28,68.99999999999999,41,1,81,0.37333374331731456,-1.0779037663746087,2,0,1
AC00394,33.06,Fort Worth,D000417,63.67.150.226,M045,Online,53,Retired,170,1,1540.87,2024-11-04 08:06:43,17.0,13,2,44,-0.9767011835260814,-1.5673089512903804,1,2,0
AC00026,66.5,Louisville,D000419,13.88.251.53,M098,Online,32,Engineer,144,1,6820.23,2024-11-04 08:08:06,124.0,21,2,97,-0.8422805554074476,-0.5602636669444655,2,0,1
AC00076,177.08,Las Vegas,D000450,176.96.83.253,M014,Online,35,Doctor,85,1,13475.14,2024-11-04 08:12:21,6.0,19,2,13,-0.397775978333329,-1.670836971176409,0,1,0
AC00215,588.54,Portland,D000609,211.97.88.141,M031,Branch,32,Engineer,130,1,714.45,2024-11-04 08:10:37,37.0,32,1,30,1.2561926713584488,-1.3790761878612374,0,1,0
AC00202,173.5,Nashville,D000235,32.13.122.242,M052,ATM,21,Student,282,1,1306.91,2024-11-04 08:11:52,296.0,26,0,51,-0.41216670347282397,1.058538098546164,1,2,1
AC00400,78.32999999999998,Memphis,D000191,85.240.254.83,M069,Online,56,Engineer,189,1,7255.33,2024-11-04 08:08:18,212.0,22,2,68,-0.7947268463571057,0.2679604921437636,2,2,1
AC00004,40.66,Louisville,D000214,148.25.159.90,M061,Branch,59,Retired,156,1,1153.84,2024-11-04 08:11:28,1.0,21,1,60,-0.9461510407718465,-1.7178951620336946,1,2,1
AC00260,97.22,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,2024-11-04 08:11:17,51.0,1,1,62,-0.7187936625903295,-1.2473132534608373,1,0,1
AC00415,34.06999999999999,Philadelphia,D000158,29.168.185.63,M080,Branch,22,Student,81,1,8709.77,2024-11-04 08:07:21,310.0,30,1,79,-0.9726412303442686,1.1903010329465642,2,0,1
AC00337,492.06,Fresno,D000411,60.166.231.236,M012,Online,23,Student,74,1,857.9,2024-11-04 08:09:56,292.0,14,2,11,0.8683666486046875,1.0208915458603354,0,1,0
AC00253,842.01,Virginia Beach,D000209,62.152.134.92,M015,Online,53,Doctor,185,1,509.45,2024-11-04 08:08:33,255.0,41,2,14,2.2750801297684404,0.672660933516421,0,1,0
AC00126,73.55000000000001,Atlanta,D000210,196.121.240.10,M086,ATM,51,Engineer,158,1,2812.06,2024-11-04 08:11:21,9.0,1,0,85,-0.8139412782472691,-1.6426020566620376,2,0,1
AC00304,760.53,Phoenix,D000651,177.116.108.246,M005,Online,57,Engineer,118,1,6179.91,2024-11-04 08:09:35,247.0,31,2,4,1.9475504413980371,0.5973678281447637,0,1,0
AC00470,273.08,Houston,D000534,150.231.20.169,M007,Branch,26,Engineer,134,1,6609.3,2024-11-04 08:07:57,30.0,15,1,6,-0.011879438279834993,-1.4449576550614374,0,1,0
AC00041,371.69,San Francisco,D000374,124.180.225.109,M020,Branch,67,Retired,143,1,3484.32,2024-11-04 08:09:59,356.0,37,1,19,0.38450866395636357,1.623236388833593,0,1,0
AC00442,218.96,Seattle,D000556,52.196.112.199,M021,ATM,18,Student,13,1,754.21,2024-11-04 08:10:35,242.0,39,0,20,-0.2294286127349922,0.5503096372874781,0,1,0
AC00430,227.39,Atlanta,D000207,96.115.67.230,M010,Online,18,Student,65,1,751.09,2024-11-04 08:11:36,359.0,1,2,9,-0.19554207281154484,1.6514713033479644,0,1,0
AC00258,237.99,Kansas City,D000563,168.55.35.243,M043,Branch,39,Doctor,86,1,8510.09,2024-11-04 08:11:36,128.0,18,1,42,-0.1529326631806381,-0.5226171142586369,1,2,0
AC00073,186.6,Washington,D000149,52.1.78.30,M037,Online,58,Doctor,13,1,1508.72,2024-11-04 08:06:24,185.0,42,2,36,-0.35950790477802425,0.013846261514420576,1,1,0
AC00430,341.15,San Jose,D000453,6.44.165.160,M042,Online,18,Student,148,1,511.37,2024-11-04 08:10:09,44.0,38,2,41,0.2617453271518457,-1.3131947206610373,1,2,0
AC00363,434.58,Memphis,D000136,80.92.209.207,M091,ATM,59,Doctor,215,1,12648.32,2024-11-04 08:08:15,249.0,22,0,90,0.6373110952476577,0.6161911044876781,2,0,1
AC00307,312.88,Portland,D000503,201.114.165.141,M040,Branch,54,Engineer,44,1,233.21,2024-11-04 08:07:23,146.0,32,1,39,0.14810683561734284,-0.3532076271724082,1,2,0
AC00085,75.15,Boston,D000014,135.29.211.116,M094,ATM,23,Student,154,1,1092.92,2024-11-04 08:11:00,261.0,4,0,93,-0.8075096692463776,0.7291307625451638,2,0,1
AC00448,23.30000000000004,Los Angeles,D000385,111.226.226.202,M061,ATM,59,Engineer,161,1,6711.15,2024-11-04 08:08:06,226.0,20,0,60,-1.0159339984315199,0.39972342654416365,1,2,1
AC00194,47.379999999999995,Seattle,D000388,150.231.20.169,M061,Online,25,Student,61,1,459.37,2024-11-04 08:07:05,39.0,39,2,60,-0.9191382829681018,-1.360252911518323,1,2,1
AC00319,512.81,Sacramento,D000611,82.75.200.117,M004,Branch,79,Retired,30,1,6994.34,2024-11-04 08:11:58,200.0,34,1,3,0.9517765778349998,0.15502083408627781,0,1,0
AC00366,488.15,Louisville,D000257,81.102.230.41,M098,Branch,43,Engineer,168,1,7071.09,2024-11-04 08:11:13,212.0,21,1,97,0.8526494041087586,0.2679604921437636,2,0,1
AC00338,12.819999999999993,Fort Worth,D000482,152.234.65.155,M055,ATM,44,Engineer,156,1,9045.19,2024-11-04 08:08:25,95.0,13,0,54,-1.0580610373873598,-0.8332011739167228,1,2,1
AC00178,66.9,Charlotte,D000221,138.210.196.19,M021,Online,79,Retired,129,4,5238.71,2024-11-04 08:10:39,107.0,5,2,20,-0.8406726531572247,-0.720261515859237,0,1,0
AC00424,535.91,Las Vegas,D000583,104.80.232.55,M097,Online,43,Engineer,22,1,9642.12,2024-11-04 08:10:49,188.0,19,2,96,1.0446329327853718,0.04208117602879202,2,0,1
AC00147,270.72,Washington,D000508,26.240.219.199,M094,Online,26,Engineer,53,1,6263.96,2024-11-04 08:11:05,184.0,42,2,93,-0.021366061556149885,0.004434623342963428,2,0,1
AC00171,97.98000000000002,Denver,D000470,211.42.9.0,M033,Branch,72,Retired,18,1,7460.33,2024-11-04 08:08:43,37.0,10,1,32,-0.715738648314906,-1.3790761878612374,0,1,0
AC00023,196.08,San Francisco,D000623,198.73.211.114,M088,Online,61,Retired,98,1,4233.82,2024-11-04 08:06:31,237.0,37,2,87,-0.3214006214477416,0.5032514464301923,2,0,1
AC00263,251.18,San Jose,D000056,134.222.122.238,M058,ATM,42,Engineer,246,1,8303.9,2024-11-04 08:07:55,152.0,38,0,57,-0.09991208647953825,-0.2967377981436653,1,2,1
AC00423,44.52000000000001,El Paso,D000618,89.21.156.229,M081,Online,28,Student,205,1,314.28,2024-11-04 08:10:28,87.0,12,2,80,-0.9306347840571956,-0.90849427928838,2,0,1
AC00455,178.87,Baltimore,D000663,134.247.5.188,M001,Online,35,Doctor,180,1,5241.23,2024-11-04 08:10:16,143.0,3,2,0,-0.3905806157635816,-0.38144254168677966,0,1,0
AC00055,386.68,New York,D000453,207.157.126.125,M019,Branch,46,Doctor,128,1,6863.06,2024-11-04 08:06:28,304.0,27,1,18,0.4447648007834665,1.1338312039178213,0,1,0
AC00403,167.14,Denver,D000231,125.89.163.224,M049,Online,76,Retired,20,1,3877.73,2024-11-04 08:06:26,114.0,10,2,48,-0.437732349251368,-0.654380048659037,1,2,0
